brand,tweet_id,username,user_display,text,created_at,like_count,retweet_count,reply_count,lang,hashtags,mentions,is_retweet
Nevada,521915813335298048,icblues,🇵🇸 ⊕★ティヤス★ ⊕ LC🦀🐟,"Jadikan pemacu, kita juga harus bisa bikin brand murah Indonesia jadi barang mahal di negara lain. GO NEVADA!!!!",2014-10-14 06:50:01,0,0,1,in,,,False
Nevada,437120986970730496,delreyny,INDONESIA BANGKIT,"@TianaOlshop gaada sis :) nevada bagus kok, brand yg price nya affordable, baju nya bagus bgt klo dipake, toh orang juga ga lihat merknya:)",2014-02-22 07:05:39,0,0,1,in,,TianaOlshop,False
Nevada,224208556570849280,centroonenews,CentroOne,"[Female] Ini Dia yang Baru Dari Nevada - Surabaya – Nevada, top brand terkemuka di Indonesia, yang merupakan private... http://t.co/sFPA6OYZ",2012-07-14 18:27:40,0,0,0,in,,,False
Nevada,224191679492661249,tabloidindo,tabloid indonesia,"[Female] Ini Dia yang Baru Dari Nevada: Surabaya – Nevada, top brand terkemuka di Indonesia, yang merupakan priv... http://t.co/RAffLgbM",2012-07-14 17:20:36,0,0,0,in,,,False
Nevada,171419469950894080,myngy1997,ㅎㅅㅎ,@nadette02 haha nevada isn't that the brand of jeans? Kkk if you at california i'll call you california girl~ java is part of Indonesia ^^,2012-02-20 02:22:41,0,0,1,en,,nadette02,False
Nevada,143695957077405696,subhan_muttaqin,MSM,Kalo Nevada siapa yg gemarin? RT @DuniaTahu: Tas Bagteria adalah sebuah brand asli Indonesia yang digemari Emma Watson dan Paris Hilton.,2011-12-05 14:19:20,0,0,0,in,,DuniaTahu,False
Nevada,125115612811890689,subhan_muttaqin,MSM,Nevada gmn?? RT @DuniaTahu: Tas Bagteria adalah sebuah brand asli Indonesia yang digemari Emma Watson dan Paris Hilton.,2011-10-15 07:47:41,0,0,0,in,,DuniaTahu,False
Vixal,1302501299066290176,UnileverIDN,Unilever Indonesia,"Upaya ini sudah dimulai dengan brand-brand seperti Molto, Rinso, Sahaja, Sunlight, Wipol, Superpell &amp; Vixal mulai menggunakan bahan yang lebih ramah lingkungan untuk kemasan &amp; formulasi produknya.

Semua ini dilakukan demi rumah yg bersih, planet yg bersih &amp; masa depan yg bersih. https://t.co/ihAK0ZyOhb",2020-09-06 06:58:03,6,1,4,in,,,False
Zyrex,1930074098442633593,AryaDwipangga03,Kabamaru,"@PNS_Ababil emang kenapa kalo brand nya zyrex atau icherry? tidak bangga dengan ploduk lokal?
cinailah produk produk Indonesia",2025-06-04 01:28:18,45,0,0,in,,PNS_Ababil,False
Zyrex,1863017511350124912,rafimdfh13,Colocco,"@beolcpirit @kegblgnunfaedh Axio, advan, zyrex.. lu pakai itu brand? Udah banyak kok brand Indonesia di teknologi tapi inovasi dan designnya kurang banget makanya tetap kalah. axio laptop aja itu gahar dan murah lagi tapi tetap aja peminatnya sedikit.",2024-12-01 00:29:22,4,0,1,in,,"beolcpirit,kegblgnunfaedh",False
Zyrex,1807841084556693989,KuretaID,Kureta ID,"Dekat dengan AI dan Teknologi, Anjas Maradita Jadi Brand Ambassador Zyrex Indonesia https://t.co/5j8jH5Hf0a",2024-07-01 18:17:57,0,0,0,in,,,False
Zyrex,1807302387541143797,KuretaID,Kureta ID,"Dekat dengan AI dan Teknologi, Anjas Maradita Jadi Brand Ambassador Zyrex Indonesia https://t.co/5j8jH5Hf0a",2024-06-30 06:37:21,0,0,0,in,,,False
Zyrex,1806010446878826863,KuretaID,Kureta ID,"Dekat dengan AI dan Teknologi, Anjas Maradita Jadi Brand Ambassador Zyrex Indonesia

https://t.co/5j8jH5Hf0a",2024-06-26 17:03:39,0,0,0,in,,,False
Zyrex,1778045966706438555,TyarnoRyan,RT,"@askDika Buat Laptop setauku mlah lokal udh mulai bangkit. Ada Axioo, Advan, Zyrex. Kalaupun brand luar masuk itupun bagus karena regulasi tetep harus dirakit di Indonesia.",2024-04-10 13:02:47,0,0,1,in,,askDika,False
Zyrex,1427510554260910086,ReviewGadgetIDN,Review Gadget,"Ini dia tablet brand lokal Indonesia yang dijual di bawah 1 juta rupiah, apakah memang worth? kita sudah bahas reviewnya di https://t.co/Xzgg4ZG6eT

#Tablet #Zyrex #ZyrexZT216Super #tabletmurah #tabletandroid #17agustus #lokalbrand #lokalpride #lokal #banggabuatanindonesia https://t.co/YAebI1XoLr",2021-08-17 06:00:12,0,0,0,in,"Tablet,Zyrex,ZyrexZT216Super,tabletmurah,tabletandroid,17agustus,lokalbrand,lokalpride,lokal,banggabuatanindonesia",,False
Zyrex,1422799012411830272,tilulima,🐦‍⬛🐦‍⬛🐦‍⬛🌏,"Brand @zyrex_indonesia jd tercemar gara2 bikin seri merah putih harga 10jt spek rendahan parah, diborong sama pemerintah, unsur politik??? Sayang mas bro, katanya pengen melangkah ke internasional 😅",2021-08-04 05:58:13,0,0,0,in,,zyrex_indonesia,False
Zyrex,1421710833965363204,kangghibaahh,Argiii☺_,"@vincentrcrd Setau saya, pemerintah lebih memilih brand lokal. Lha ngapain pake shipment segala kalo pake brand lokal? Zyrex, advance dll ada noh di Indonesia.",2021-08-01 05:54:11,0,1,1,in,,vincentrcrd,False
Zyrex,1421669430896078849,RismanNaidih,Orang Betawi Asli,@dapitnih Zyrex emang brand asli Indonesia bang. Perusahaannya juga perusahaan asli Indonesia. CMIIW https://t.co/beynqmxrGi,2021-08-01 03:09:40,3,1,5,in,,dapitnih,False
Zyrex,1421464642090536969,Arief421,Arief_jkt,"@ulil Dan saya pernah terlibat dalam perakitan proyektor dan laptop SMK Zyrex th 2011...semua nya murni made in china, smpe di indonesia hanya di rubah brand sama biosnya ...sy waktu itu sebagai koordinator di lapangan mengawasi dalam flash biosnya.",2021-07-31 13:35:54,92,20,7,in,,ulil,False
Zyrex,1418989240021622789,Nandagustiann,Nanda,"@MocSamba Beda antara brand lokal dan dibuat di Indonesia
Kalau brand itu berarti kita yg punya merk, kalau dibuat di Indonesia belum tentu kita yg punya merk

Zyrex itu brand lokal, asli punya Indonesia
Masalah sparepart impor atau bukan itu beda cerita",2021-07-24 17:39:33,0,0,1,in,,,False
Zyrex,429287523387326465,ida2869,ida okaa-san,@TeguhTatong @league_world @zyrex_indonesia brand ind. bkn cm league,2014-01-31 16:18:16,0,0,1,in,,"TeguhTatong,league_world,zyrex_indonesia",False
Zyrex,429167281558392832,TeguhTatong,Teguh Anantawikrama,"Tweeps, sbrpa kenalkah dgn brand2 Indonesia ? Usaha mbangun brand itu tdk mdah lho, coba liat @league_world @zyrex_indonesia sbg contohnya",2014-01-31 08:20:28,1,1,2,in,,"league_world,zyrex_indonesia",False
Zyrex,402355364256968704,zyrex_indonesia,Zyrex Indonesia,"@GigiChiBi_FB Dear, ChiBi bukan brand ambassador dari Zyrex lagi, sehingga mohon maaf, kami tidak dapat mensponsori acara tsb :)",2013-11-18 08:39:28,0,0,1,in,,,False
Zyrex,396147128034009088,_TwiblastOFC_,Twiblast Indonesia,#SharePict @Cherrybelleindo Brand Ambassadors Zyrex http://t.co/XtQhnIZi8J,2013-11-01 05:30:10,0,0,0,de,SharePict,Cherrybelleindo,False
Zyrex,381037733549862912,TeguhTatong,Teguh Anantawikrama,@Subiakto sayaa..*ngacung* pakai Brand Indonesia @zyrex_indonesia notebook dan tablet. No complaint. Bangga dgn Brand Indonesia,2013-09-20 12:50:49,1,2,0,in,,"Subiakto,zyrex_indonesia",False
Zyrex,352995606630899713,zyrex_indonesia,Zyrex Indonesia,"Terima kasih utk semua yang sudah memilih Zyrex, Zyrex mjd 1st champion of Indonesia Original Brand 2013 dari SWA!! http://t.co/hvn2FXuwmb",2013-07-05 03:41:25,1,3,2,in,,,False
Zyrex,343966836108447744,sucicomputer,SUCICOMPUTER,"macam""keyboard agan_agan lebih suka pakai brand apa??? Dell,simbada,procatz game,atau cinta indonesia ""zyrex &lt;3 """,2013-06-10 05:44:18,0,0,0,in,,,False
Zyrex,339941485719982080,TeguhTatong,Teguh Anantawikrama,@timothysiddik @zyrex_indonesia bangga pakai brand INA cc @dinopattidjalal @anindyabakrie @sandiuno http://t.co/ANxCUB2TUD,2013-05-30 03:09:00,0,0,0,in,,"timothysiddik,zyrex_indonesia,dinopattidjalal,anindyabakrie,sandiuno",False
Zyrex,334231866309758976,IfanJr,Sindi Ifan,"Brand Andalan Indonesia (Electronics &amp; Home Appliances Industries) : Denpoo Electronics, Fujitec, Maspion, Cosmos, Zyrex Computer",2013-05-14 09:01:01,0,1,1,ca,,,False
Zyrex,333204527517925376,TeguhTatong,Teguh Anantawikrama,Bangga dgn Brand Indonesia @zyrex_indonesia cc : @timothysiddik @GWirjawan http://t.co/0bUVbIdh49,2013-05-11 12:58:44,0,0,0,in,,"zyrex_indonesia,timothysiddik,GWirjawan",False
Zyrex,332703051049746432,TeguhTatong,Teguh Anantawikrama,Pak @GWirjawan seorang teman @timothysiddik  sdh memikirkan agar IPR ada di Indonesia sejak 17thn lalu dgn brand nya @zyrex_indonesia .,2013-05-10 03:46:03,0,0,0,in,,"GWirjawan,timothysiddik,zyrex_indonesia",False
Zyrex,332690676565286912,TeguhTatong,Teguh Anantawikrama,@GWirjawan @timothysiddik sdh lakukan dr dl mas dengan brand @zyrex_indonesia berjuang menghadapi berbagai hal termasuk bea masuk konponen,2013-05-10 02:56:53,0,0,0,in,,"GWirjawan,timothysiddik,zyrex_indonesia",False
Zyrex,294055314918105089,zyrex_indonesia,Zyrex Indonesia,"Nah, Zyrex yang 100% brand Indonesia tidak meu ketinggalan donk pastinya, kita juga sudah ikut serta dalam Mall Online tersebut~",2013-01-23 12:13:45,0,0,0,in,,,False
Zyrex,267890011901419520,zyrex_indonesia,Zyrex Indonesia,@Christyers_CLP Terima kasih ya sudah mempercayai Zyrex sebagai brand Notebook yang Zyrexian pakai ^_^,2012-11-12 07:22:10,0,1,0,in,,Christyers_CLP,False
Zyrex,261859541031997440,zyrex_indonesia,Zyrex Indonesia,"Waaah... Sangat memuaskan melihat #windows8 secara langsung Zyrexian! Sampe admin bolak balik nyoba semua brand, hehe..",2012-10-26 15:59:14,0,0,0,in,windows8,,False
Zyrex,261415235074813952,MicrosoftID,Microsoft Indonesia,Nah.. Brand kebanggaan Indonesia @zyrex_indonesia pun membawa kejutan #Windows8 ke #8perience kita.. http://t.co/xn2EpRgn,2012-10-25 10:33:43,0,4,1,in,"Windows8,8perience",zyrex_indonesia,False
Zyrex,261100843737182208,dluckandi,∞,"Brand lokal kebangaan indonesia seperti Axioo, Zyrex dan Wearnes ga ketinggalan loh di #8perience Mall Taman Anggrek buat pamerin #Windows8",2012-10-24 13:44:26,0,0,0,in,"8perience,Windows8",,False
Zyrex,260596185813889024,zyrex_indonesia,Zyrex Indonesia,"Wah, brand ambassadornya Zyrex, @Cherrybelleindo lagi on air di Roshinta 100.7 FM Tegal nih, fans-fans udah pada tau belum ya? :D",2012-10-23 04:19:07,0,0,0,in,,Cherrybelleindo,False
Zyrex,260577779127578625,zyrex_indonesia,Zyrex Indonesia,"Oke, admin mulai dengan ultrabook ya... Boleh? Khususnya nanti tentang ultrabook series brand Zyrex donk pastinya :D",2012-10-23 03:05:58,0,0,0,in,,,False
Zyrex,257099540358897664,TeguhTatong,Teguh Anantawikrama,"Banyak upaya membangun merek Indonesia, salah satunya @zyrex_indonesia yg dengan konsisten membangun kekuatan brand. #BrandIndonesia",2012-10-13 12:44:41,0,1,0,in,BrandIndonesia,zyrex_indonesia,False
Zyrex,223783553035546624,hyukjagia,giya,"Laptop zyrex brand ambassadornya cherrybelle. Kata aku mah malahkah bakal ga laku da. Hahaha~ lagian cherrybelle ga indonesia banget ah-,-",2012-07-13 14:18:51,0,0,0,in,,,False
Zyrex,143997504877363200,Chibi_Indonesia,CherryBelle Fans,"\(´▽`)/ RT @Cherrybelleindo: (´▽`)/ RT @disctarra: @CherrybelleIndo resmi sebagai ""Brand Ambassador"" Zyrex http://t.co/284zL4CH",2011-12-06 10:17:35,1,0,1,in,,"Cherrybelleindo,disctarra,Cherrybelleindo",False
Zyrex,51055976954085376,HengkyBisa,Hengky,"RT @YulianaT4n: dulu kita mulai dgn ""Bangga Indonesia"" skrg brand sebelah pakai ""Indonesia Bangga"" *ngakak* :)) #zyrex",2011-03-24 23:01:08,0,0,0,in,zyrex,YulianaT4n,False
Zyrex,51054760354267136,YulianaT4n,Yuliana Tan,"dulu kita mulai dgn ""Bangga Indonesia"" skrg brand sebelah pakai ""Indonesia Bangga"" *ngakak* :)) #zyrex",2011-03-24 22:56:18,0,0,0,in,zyrex,,False
Zyrex,25933197355,GNFI,Good News From Indonesia,"Besides Zyrex, RI has its very own laptop brand, it's ELEVO-&gt; http://bit.ly/cfOgCl",2010-09-30 00:43:33,1,8,0,en,,,False
Zyrex,20944726314,ari_susanto,Ary,"@sherrina ya iyalah tak pernah dengar, kerana tu brand made in indonesia hahaha only local je macam Zyrex n Advan",2010-08-12 03:59:31,0,0,0,in,,sherrina,False
Zyrex,18892610071,windu777,Windu Mahmud,MS 1110 Tablet OnePad Zyrex Android Android First Brand of Indonesia with 2.2 Froyo http://goo.gl/fb/glx7E,2010-07-19 05:16:27,0,0,0,en,,,False
So Klin,1534146427404054528,widysaaja,Widyastuti Lintang 🍉,"Baru tahu kalau selain Indomie, ada So Klin, brand Indonesia yang masuk pasar negara-negara di benua Afrika..",2022-06-07 12:13:06,0,0,1,in,,,False
So Klin,1534130564349186051,FaktaSepakbola,FaktaBola,"So Klin adalah brand detergen milik Wings Group, yang merupakan perusahaan asal Surabaya, Indonesia.

Brand ini kemudian berhasil menembus pasar Afrika, karena memang So Klin juga populer di sejumlah negara Afrika seperti Nigeria misalnya.

https://t.co/HwQzUSF4xd",2022-06-07 11:10:03,128,16,2,in,,,False
So Klin,1534130561161523200,FaktaSepakbola,FaktaBola,"PSG resmi melakukan kerja sama regional partnership dengan brand asal Indonesia, yakni So Klin. 

Tapi kerja sama ini khusus untuk regional Afrika Barat saja, meliputi negara-negara seperti Nigeria, Ghana, Senegal, Pantai Gading, dan Mali. https://t.co/RFzSYu0JF0",2022-06-07 11:10:03,2165,313,97,in,,,False
So Klin,1445564712314302471,GNFI,Good News From Indonesia,"Kantar Indonesia melalui “Asia Brand Footprint” Indonesia 2021” mempublikasikan data produk home care paling banyak dibeli konsumen di Indonesia. 

Hasilnya, So Klin menjadi merek paling dipilih dengan Consumer Reach Point (CRP) mencapai 1,8 miliar. https://t.co/FBMZgQqfWt",2021-10-06 01:40:59,30,12,4,in,,,False
So Klin,1391994617013293058,VisinemaID,Film JUMBO sedang tayang di bioskop,"Siklus adalah sebuah startup yang menyediakan jasa layanan isi ulang produk kebutuhan rumah tangga dari brand kesayangan masyarakat Indonesia seperti, Bimoli, So Klin, Lifebuoy, Pantene dll. Jadi, kamu cukup menyediakan wadah/botol,",2021-05-11 05:52:33,0,0,1,in,,,False
So Klin,1388109855869767681,keemside,Akeem Oyalowo,"@toluogunlesi Bro, the current brand leaders are not sunlight, Ariel and Omo o. Aye atijo niyen.

Right now, the leading brands in Nigeria are:

1. Good Mama 
2. So Klin. 

And both are owned by Wings Corporation of Indonesia. They go by the company name Eko Supreme in Nigeria.

Go find out.",2021-04-30 12:35:54,92,19,18,en,,toluogunlesi,False
So Klin,914359564845412352,mariorustan,Mario Rustan,"So Klin is Wings Indonesia's detergent, can't id the machine (brand is on the left) https://t.co/Cc06TRhnv8",2017-10-01 05:21:22,0,0,1,en,,,False
Klin,1689634305612677120,stdennis02,Dennis Adesanoye,"@gsbabatunde OMO and Surf were the only detergents we knew while growing in the early to mid 1990s.
Klin later came as a foreign brand from Indonesia around 1996.",2023-08-10 13:46:25,6,1,0,en,,gsbabatunde,False
Klin,1534146427404054528,widysaaja,Widyastuti Lintang 🍉,"Baru tahu kalau selain Indomie, ada So Klin, brand Indonesia yang masuk pasar negara-negara di benua Afrika..",2022-06-07 12:13:06,0,0,1,in,,,False
Klin,1532874382783266816,PSG_English,Paris Saint-Germain,"🆕 SoKlin®️, together with Paris Saint-Germain, unveiled an exclusive regional partnership in West Africa today. This is a 3-year partnership which will extend to 2025, covering the West African countries of Nigeria, Ghana, Senegal, Ivory Coast and Mali.

https://t.co/quncoVv2f4",2022-06-03 23:58:26,607,115,34,en,,,False
Klin,1534130564349186051,FaktaSepakbola,FaktaBola,"So Klin adalah brand detergen milik Wings Group, yang merupakan perusahaan asal Surabaya, Indonesia.

Brand ini kemudian berhasil menembus pasar Afrika, karena memang So Klin juga populer di sejumlah negara Afrika seperti Nigeria misalnya.

https://t.co/HwQzUSF4xd",2022-06-07 11:10:03,128,16,2,in,,,False
Klin,1534130561161523200,FaktaSepakbola,FaktaBola,"PSG resmi melakukan kerja sama regional partnership dengan brand asal Indonesia, yakni So Klin. 

Tapi kerja sama ini khusus untuk regional Afrika Barat saja, meliputi negara-negara seperti Nigeria, Ghana, Senegal, Pantai Gading, dan Mali. https://t.co/RFzSYu0JF0",2022-06-07 11:10:03,2165,313,97,in,,,False
Klin,1445564712314302471,GNFI,Good News From Indonesia,"Kantar Indonesia melalui “Asia Brand Footprint” Indonesia 2021” mempublikasikan data produk home care paling banyak dibeli konsumen di Indonesia. 

Hasilnya, So Klin menjadi merek paling dipilih dengan Consumer Reach Point (CRP) mencapai 1,8 miliar. https://t.co/FBMZgQqfWt",2021-10-06 01:40:59,30,12,4,in,,,False
Klin,1391994617013293058,VisinemaID,Film JUMBO sedang tayang di bioskop,"Siklus adalah sebuah startup yang menyediakan jasa layanan isi ulang produk kebutuhan rumah tangga dari brand kesayangan masyarakat Indonesia seperti, Bimoli, So Klin, Lifebuoy, Pantene dll. Jadi, kamu cukup menyediakan wadah/botol,",2021-05-11 05:52:33,0,0,1,in,,,False
Klin,1388109855869767681,keemside,Akeem Oyalowo,"@toluogunlesi Bro, the current brand leaders are not sunlight, Ariel and Omo o. Aye atijo niyen.

Right now, the leading brands in Nigeria are:

1. Good Mama 
2. So Klin. 

And both are owned by Wings Corporation of Indonesia. They go by the company name Eko Supreme in Nigeria.

Go find out.",2021-04-30 12:35:54,92,19,18,en,,toluogunlesi,False
Klin,914359564845412352,mariorustan,Mario Rustan,"So Klin is Wings Indonesia's detergent, can't id the machine (brand is on the left) https://t.co/Cc06TRhnv8",2017-10-01 05:21:22,0,0,1,en,,,False
Hit,1934500624852561977,SaiRakeh00004,Rakesh.d,"📉 MARICO Update:
Coconut oil prices surge in Indonesia due to supply constraints, posing margin risk for MARICO.
Key brand Parachute may see input cost pressure.
🔴 Impact: Negative – Potential hit to profitability in near term.",2025-06-16 06:37:44,0,0,0,en,,,False
Hit,1926553629432914276,ChungSubinINA,Chung Subin Indonesia,"‼️6 DAYS LEFT‼️

SUBINATION LET'S PUSH HARDER🔥

✨️ Netizen Grand Prix — 3rd place
(Need 17k more votes to hit 2nd place)
🔗 https://t.co/U8mAXv3A9U…

✨️ Brand Fan Book — 3rd place
(Need 30k more votes to reach 2nd place)
🔗 https://t.co/U8mAXv3A9U…

#정수빈 #ChungSubin #Subin",2025-05-25 08:19:13,28,12,0,en,"정수빈,ChungSubin",,False
Hit,1925546970405642729,ChungSubinINA,Chung Subin Indonesia,"‼️9 DAYS LEFT‼️

LET'S PUSH HARDER SUBINATION🔥

✨️ Netizen Grand Prix — 3rd place
(Need 15k more votes to hit 2nd place)
🔗 https://t.co/XOXPWyhJh9

✨️ Brand Fan Book — 3rd place
(Need 25k more votes to reach 2nd place)
🔗 https://t.co/b8RfCpw6ZW

#정수빈 #ChungSubin #Subin https://t.co/NRvoo8OSPs",2025-05-22 13:39:07,32,8,0,en,"정수빈,ChungSubin,Subin",,False
Hit,1924809068042191166,ChungSubinINA,Chung Subin Indonesia,"[🗳 VOTING SUBIN]

‼️11 DAYS LEFT‼️

✨️ Netizen Grand Prix — 3rd place
[Need 30k more votes to hit 1st place]

✨️ Brand Fan Book — 4th place
[Need 40k more votes to reach 1st place]

Let's gooo guys, we can do this!!🔥
🔗 https://t.co/W448D9Yi7D

#정수빈 #ChungSubin #Subin https://t.co/hgf6qwiCFa",2025-05-20 12:46:57,62,16,0,en,"정수빈,ChungSubin,Subin",,False
Hit,1923630797535478130,c1ntinkma,c1ntinkma,"Your confidence and poise will make you a hit on the runway at  brand!..

APO AT DIOR INDONESIA

#DiorWithApoInJakarta
@Nnattawin1 
㇏",2025-05-17 06:44:56,0,0,1,en,DiorWithApoInJakarta,Nnattawin1,False
Hit,1923627761714987386,xiao15yi50004,xiao15yi,"Your confidence and poise will make you a hit on the runway at  brand!..

APO AT DIOR INDONESIA

#DiorWithApoInJakarta
@Nnattawin1 
㇏",2025-05-17 06:32:52,0,0,1,en,DiorWithApoInJakarta,Nnattawin1,False
Hit,1917889480645808291,shyshyxat699,E.,"hampir setaun handle marketing campaign akuna indonesia, dr local brand jogja skrg udah mau export ke jepang so happy to being a part of Akuna's team❤️

Dr penjualanya cm 30 juta, sampe akhirnya skrg hit 120 juta sebulan!",2025-05-01 10:30:59,2,0,1,in,,,False
Hit,1915724794735259886,txtfromcoway,Coway Indonesia,"Coway Tunjuk BTS Sebagai Brand Ambassador Global 

https://t.co/fTuDhDZs6v Coway International  menunjuk grup musik yang berada dalam naungan Big Hit Entertainment dan peraih nominasi penghargaan Grammy, BTS, sebagai Brand Ambassador global terbarunya. 
#Coway #BTS #BTSARMY https://t.co/KLXkQQ3Qhr",2025-04-25 11:09:18,1,0,1,in,"Coway,BTS,BTSARMY",,False
Hit,1907773131172802688,alpha2021_ar,AR,"@CorleoneDon77 First order analysis from donkeys at Evercore. if $Gap has certain % of sourcing from Vietnam, Indonesia hit with steep tariffs it is worst position by definition. But second order is as a value brand with Old Navy with another consumer squeeze it is better positioned than Nike",2025-04-03 12:32:13,0,0,0,en,,CorleoneDon77,False
Hit,1907769416298946721,skynewsagra,Agraprana Pahlawan - WWIII ALERT,"EUROPEAN FASHION BRAND SUPPPLY CHAIN IN INDONESIA AND VIETNAM HAS BEEN HIT HARD BY TRUMP'S ""LIBERATION DAY"" 

https://t.co/O9Po2YRi75

European sneaker, clothing, and jewelry makers' stocks plummeted after President Donald Trump announced new tariffs on goods from Vietnam, Indonesia, and other countries.

The tariffs will significantly impact companies like Adidas, Puma, and Nike, which have increased their reliance on factories in Vietnam and Indonesia, and may force them to absorb the costs or pass them on to consumers.",2025-04-03 12:17:28,0,0,0,en,,,False
Hit,1894361370420023484,GeelyAutoIndo,Geely Indonesia,"Honored as the Favorite Newcomer Car Brand at IIMS 2025 and a Fortune 500 company for 13 years (2011-2024), we've hit 1,000+ orders in just one month!

Thank you for being part of this journey!

#LifeFullyRefined #EXcitementFullyRefined #SeeTheWorldInFull https://t.co/ZtMNQk0x3m",2025-02-25 12:18:40,3,0,0,en,"LifeFullyRefined,EXcitementFullyRefined,SeeTheWorldInFull",,False
Hit,1893909256400703988,Namjoonie_10_,Rey,"So i’ll be posting some of them goooodsss, brand new, some are not even opened! hit me up through DM if you’re interested 😍😍

You’ll get special freebies for sure!! #BTS #BTSARMY #Indonesia",2025-02-24 06:22:08,0,0,0,en,"BTS,BTSARMY,Indonesia",,False
Hit,1891452492568789324,Lusi2Baby,Baby Lusi 🌻💜,"For #ZhaoLusi haters wherever you are and especially haters Indonesia, don't accuse Lusi of seeking attention from #BaiJingTing fans, because Lusi has been using the GOODBAI brand since 2022. 
Hopefully the FF drama will be a hit drama 🙏☺️ https://t.co/1dD1hkp6Xp",2025-02-17 11:39:50,74,5,0,en,"ZhaoLusi,BaiJingTing",,False
Hit,1852510550665916862,tyf_fr,Bad kid with a strong ego ᕦ⁠(⁠ò⁠_⁠ó⁠ˇ⁠)⁠ᕤ,"Kalau mau beli tekstil mending beli produk Indonesia aja gais. Kualitas produk kita bagus kok. Makanya banyak buyer brand luar yang make vendor indo.
Kasian aja kalau sampe tekstil indo pada gulung tikar... Udahlah karyawannya diteriakin mulu buat hit target, gaji jarang umr pula",2024-11-02 00:38:27,0,0,0,in,,,False
Hit,1832977269955997777,BINUSCAREER,BINUS CAREER,"Godrej Consumer Products Indonesia (GCPI) membuka kesempatan magang buat kamu nih! 

Di GCPI, kamu bisa terkoneksi dengan professional hebat &amp; terjun langsung menangani brand ternama seperti HIT, Stella, &amp;Mitu.

Kirimkan lamaranmu ke id.recruitment@godrejcp.com 

#GodrejIndonesia https://t.co/RRmdFkPQj5",2024-09-09 03:00:10,0,0,0,in,GodrejIndonesia,,False
Hit,1925928617151791575,cycorpx,cycorp,"3. FMCG eCom: ‘SG’
Built an online/offline brand under Indonesia’s largest vertically integrated Sugar &amp; Coffee company.
Hit over USD $6,000 in its first 30 days.
Within 6 months: revenue exceeded USD $130,000.
Secured B2B contracts with Mercedes-Benz, Porsche, Starbucks &amp; more",2025-05-23 14:55:39,1,0,1,en,,,False
Hit,1832298169499103633,BINUSCAREER,BINUS CAREER,"Godrej Consumer Products Indonesia (GCPI) membuka kesempatan magang buat kamu nih! 

Di GCPI, kamu bisa terkoneksi dengan professional hebat &amp; terjun langsung menangani brand ternama seperti HIT, Stella, &amp;Mitu.

Kirimkan lamaranmu ke id.recruitment@godrejcp.com 

#GodrejIndonesia https://t.co/XSP3XRRjRf",2024-09-07 06:01:40,0,0,0,in,GodrejIndonesia,,False
Hit,1831528040163111205,BINUSCAREER,BINUS CAREER,"Godrej Consumer Products Indonesia (GCPI) membuka kesempatan magang buat kamu nih! 

Di GCPI, kamu bisa terkoneksi dengan professional hebat &amp; terjun langsung menangani brand ternama seperti HIT, Stella, &amp;Mitu.

Kirimkan lamaranmu ke id.recruitment@godrejcp.com 

#GodrejIndonesia https://t.co/6cE3GV8QtG",2024-09-05 03:01:27,0,0,0,in,GodrejIndonesia,,False
Hit,1831275341559808135,scentplus_id,Scentplus Indonesia,"SCENTPLUS BRAND RUSH HOUR IS HAPPENING NOW IN OUR TIKTOKSHOP!

Discount up to 70% and get our special Pro Player Elite Package as merchandise!

Hit this link and happy shopping🛒🛍️
https://t.co/AhfnOLZ907",2024-09-04 10:17:19,0,0,0,en,,,False
Hit,1830440735880974346,BINUSCAREER,BINUS CAREER,"Godrej Consumer Products Indonesia (GCPI) membuka kesempatan magang buat kamu nih! 

Di GCPI, kamu bisa terkoneksi dengan professional hebat &amp; terjun langsung menangani brand ternama seperti HIT, Stella, &amp;Mitu.

Kirimkan lamaranmu ke id.recruitment@godrejcp.com 

#GodrejIndonesia https://t.co/LJvcIOTrhb",2024-09-02 03:00:54,0,0,0,in,GodrejIndonesia,,False
Hit,1829080317594128880,adityadidit,Ditya,"Buat wanita/pria siapapun yang mau beli fragrance, skincare, even makeup sekalipun high end brand Sephora Indonesia bisa titip, no fee jastip!

All the products disc 15% till this sunday. Hit me by DM 😎",2024-08-29 08:55:05,9,10,2,in,,,False
Hit,1828987478897758644,BINUSCAREER,BINUS CAREER,"Godrej Consumer Products Indonesia (GCPI) membuka kesempatan magang buat kamu nih! 

Di GCPI, kamu bisa terkoneksi dengan professional hebat &amp; terjun langsung menangani brand ternama seperti HIT, Stella, &amp;Mitu.

Kirimkan lamaranmu ke id.recruitment@godrejcp.com 

#GodrejIndonesia https://t.co/JS1q4k9O81",2024-08-29 02:46:10,0,0,0,in,GodrejIndonesia,,False
Hit,1771789501032960051,balqiskn_,balqis,"Dari kemarin liat banyak yg quote tweet versi Indonesia tp rangenya masih 200-500ribuan. Sebagai sobat shopee aku mo kasih rekomendasi yg sering bgt ku pake ah, &amp; lebih murah (start &lt;  100k) WKWKW. Tp barangnya udh spesifik yha, soalnya kadang di suatu brand bisa hit &amp; miss juga~",2024-03-24 06:41:49,41,4,1,in,,,False
