brand,tweet_id,username,user_display,text,created_at,like_count,retweet_count,reply_count,lang,hashtags,mentions,is_retweet
Garuda Indonesia,1924847699805012253,terbahagiakan,Rig,"@longcatz @gamstxpedersen @bankzoup Dan Garuda Indonesia pun itu promosi brand, bukan kewisataaan negara",2025-05-20 15:20:28,0,0,1,in,,"longcatz,gamstxpedersen,bankzoup",False
Garuda Indonesia,1914892324624073187,TirtoID,tirtoid,"Pada 2023, Olagud mencetak sejarah sebagai brand pertama yang berhasil mengekspor ayam hidup ke Singapura.

Kelezatan ayam Olagud bisa dicicipi dalam penerbangan Garuda Indonesia Jakarta-Singapura di periode Februari - Agustus 2025. #Jeda #Japfa https://t.co/rtWdsn0UIn",2025-04-23 04:01:21,4,0,0,in,"Jeda,Japfa",,False
Garuda Indonesia,1909484938992533602,RunIvor,🤡,"Ga nyinyir ya, beneran nanya. Kenapa Brand Padepokan nya musti dimunculin berkali2? 
Setidaknya bendera Indonesia ga sih, atau garuda/pancasila, atau garuda partai juga dimengerti (walau ga dibenarkan), 
Ini kan acara resmi, dalam kapasitas beliau sebagai Presiden. https://t.co/ltgZzKcK3d",2025-04-08 05:54:20,0,0,0,in,,,False
Garuda Indonesia,1908116368614101060,garudatvnews,Garuda TV,"Tarif 32% dari Trump bikin Indonesia deg-degan?
Chill dulu, bro, ini bukan akhir cerita—malah bisa jadi plot twist kece!

China udah kena duluan dan survive, apa rahasianya? Dari pasar baru, balas tarif pinter, sampe naikin brand lokal—kita bisa contek nih. Bayangin brand-brand teknologi kita jadi kaya Huawei, atau nikel kita jadi bintang dunia. Plus, kita punya 270 juta orang di rumah buat jadi penutup luka.

Pabrik China kabur? Ajak ke sini! Tarif impor ini alarm buat kita level up.

Penasaran peluangnya apa saja? Swipe sampe abis dan drop komen terbaikmu!

#IndonesiaBangkit #TarifTrump #PerangDagang #EkonomiKeren #BanggaLokal #GenZFacts #MilenialCerdas #ChinaVsAS #PasarGlobal #InovasiMuda

Naskah: Rosid
Editor | Admin: Asas | Farraa",2025-04-04 11:16:08,1,0,1,in,,,False
Garuda Indonesia,1896095504473473127,twa767,Harist Kusuma,"Finally arrived ! Garuda Indonesia McDonnell Douglas MD-11 PK-GII. Line Number 528, delivered brand new to Garuda Indonesia in October 1993. Converted to Freighter in May 2008.

Current status: stored at Victorville (probably scrapped)

I LOVE MD11 ! ❤️

MD11大好き！❤️ https://t.co/ymxII8gEhE",2025-03-02 07:09:30,0,0,0,ja,,,False
Garuda Indonesia,1895943619774980523,twa767,Harist Kusuma,Habis sahur nemu ini di ecommerce 😍 https://t.co/FCme9cHrg2,2025-03-01 21:05:58,0,0,0,in,,,False
Garuda Indonesia,1894331684696592809,tvOnenewsdotcom,tvOneNews.com,"Mobil listrik asal Vietnam VinFast resmi menjadi sponsor Timnas Indonesia. Hal itu membuat VinFast menjadi brand mobil listrik pertama yang menjadi sponsor skuad Garuda.

https://t.co/WZ60r9VTti",2025-02-25 10:20:43,0,0,0,in,,,False
Garuda Indonesia,1887129287335284939,maaasssalif,Mas Alif,"@idextratime Sejauh ini yg aku gk suka scraf karna di bawah garuda tulisan nama brand bukan timnas atau Indonesia, memaklumi mungkin buat jualan branding awareness akhirnya taruh nama brand bukan Indonesia atau yg lain, tp ini soal selera",2025-02-05 13:20:57,6,0,1,in,,idextratime,False
Garuda Indonesia,1882567461557633424,Dezt81889350,Dezt,"@Jerseyforum Resiko dikontrak brand besar dunia, pasti dikasih jersey template... Dulu juga indonesia begitu dikasih jersey template sama Nike.. Ditambahi Logo garuda doang",2025-01-23 23:13:53,0,0,0,in,,Jerseyforum,False
Garuda Indonesia,1881570743181541690,mebiso,Si Paham Merek,"Fyi, sebenernya Garuda Indonesia udah sempet kolaborasi IP dengan karakter kartun Pokemon yang notabene bukan brand lokal alias asli Jepang.

Tapi untuk kali ini, finally Garuda Indonesia resmi menggandeng brand lokal karya anak bangsa 🤩",2025-01-21 05:13:17,0,0,0,in,,,False
Garuda Indonesia,1881122750817046705,arifmuharram,Arif,"Garuda Indonesia Group 🤭🤭🤭

Untung aja ini airline group masih punya intangible asset berupa brand value yang masih baik.",2025-01-19 23:33:08,8,2,2,in,,,False
Garuda Indonesia,1881112860602020291,fauzirulandi_,Fauzi Rulandi,"DIBUAT DELAY 7 JAM DENGAN GAYA, KEREN KATA GUE @Citilink  

Jelasin dong alasan operasional lu apaan sampe mengubah flight asli 05.45 jadi 12.50 https://t.co/VwN6RH2aX2",2025-01-19 22:53:50,4,2,3,in,,Citilink,False
Garuda Indonesia,1879878462640677372,raichan_nariku,雷ちゃんraichansyuna,"Garuda Indonesia(GIA)🇮🇩
GA881. NRT(16R)🛫--DPS
Reg: PK-GHD
Aircraft: A330-343✈️
Delivered: Aug 2016
[1968 retro] Livery (from Jan 2019)
コクピット窓下には [BRAND LOGO 1969-1985] の文字がレトロ塗装期間を示しています https://t.co/eZDgHvvtGo",2025-01-16 13:08:46,3,0,0,ja,,,False
Garuda Indonesia,1878574292088258683,prabuadyatama,ᮕᮢᮘᮥ ᮃᮓᮡᮒᮙ,"Pelaku judol plus brand ambassador, anggota Republik maluku selatan, terus satu lagi cepu di az alkmaar.

Wow bukan maen track record pelatih dan asisten timnas indonesia, sungguh sangat

Ya udah sih, mau gimana lagi? semoga bisa memberikan hasil yang terbaik buat timnas garuda!",2025-01-12 22:46:28,0,0,0,in,,,False
Garuda Indonesia,1869370112471626005,duapuluh_shop,Dua Puluh Shop Semarang,"#jersey4sale
•
Nama Barang : Jersey Fantasy Timnas Indonesia Original Teamwear Riors
Logo Garuda : Remake Bahan Rubber
Warna : Putih
Ukuran : Size 2XL (75cm x 60cm) 
Kondisi : Baru / BNWT (Brand New With Tag)
Kelengkapan : Plastik + Tag Nempel
Harga : Rp. 150.000 https://t.co/CJkdwToJjd",2024-12-18 13:12:20,0,0,1,in,jersey4sale,,False
Garuda Indonesia,1869369909190512989,duapuluh_shop,Dua Puluh Shop Semarang,"#jersey4sale
•
Nama Barang : Jersey Fantasy Timnas Indonesia Original Teamwear Specs
Logo Garuda : Remake Bahan Rubber
Warna : Merah
Ukuran : Size XL (72-74cm x 54cm)
Kondisi : Baru / BNWT (Brand New With Tag)
Kelengkapan : Plastik + Tag Nempel
Harga : Rp. 125.000 https://t.co/WIqAa0hKa9",2024-12-18 13:11:32,0,0,1,in,jersey4sale,,False
Garuda Indonesia,1868554867725496819,kitcrab,ララ,It's funny how this dumbass politician think that pokemon especially pikachu is produk umkm jepang. Mf pokemon brand generates much more money than garuda indonesia in a year. Bro berpikir brand value garuda indo lebih gede dari pikachu wkwkwk,2024-12-16 07:12:51,0,0,0,in,,,False
Garuda Indonesia,1867479671988007251,txttransportasi,Txt Transportasi Umum,"Anggota DPR RI mengkritik kolaborasi Garuda Indonesia & Pokemon karena desain livery Pokemon pada pesawat tidak mempromosikan budaya lokal & UMKM. Serta motif batik pada Pikachu dianggap kurang tepat.

Namun jika dilihat rasanya tidak ada yang salah dengan kolaborasi Garuda Indonesia & Pokemon. Terlalu mengada² untuk dikritisi sebagai hal negatif.

Selain itu yang perlu diketahui Pokemon bukan merupakan UMKM, melainkan waralaba media yang dimiliki oleh Nintendo. Pikachu pun juga menggunakan batik tujuannya baik, untuk memperkenalkan batik ke dunia internasional.

Menurut kalian gimana?

📸 instagram/beritagame",2024-12-13 08:00:24,3851,842,1313,in,,,False
Garuda Indonesia,1867809749225681055,tangojacko1,Tango Jacko,"@txttransportasi Miris menurut saya, kata anggota dewan. kan baru menurut anggota dewan, saya rasa kata nitizen dunia maya nggak... buat saya jg ngaak apa2 karena system perdangangan Garuda Indonesia itu internasional. jadi GI mau kolaborasi sama Brand Internasional ga masalah.",2024-12-14 05:52:01,0,0,0,in,,txttransportasi,False
Garuda Indonesia,1867768863817183355,ohareza,ohareza,@txttransportasi Garuda Indonesia is now a brand risk. damn this is dumb,2024-12-14 03:09:33,0,0,0,en,,txttransportasi,False
Garuda Indonesia,1867742403635065067,chanchan_2245,Chandra Adjie Sumarna,@mandiricare @ohmaniz Apakah kartu debit co brand garuda indonesia memiliki fitur contactless?,2024-12-14 01:24:24,0,0,3,in,,"mandiricare,ohmaniz",False
Garuda Indonesia,1867379179928662071,chanchan_2245,Chandra Adjie Sumarna,@bankmandiri Apakah debit mandiri co brand garuda indonesia diberikan fitur contactless seperti Debit Gold dan Platinum yang reguler pada umumnya?,2024-12-13 01:21:05,0,0,3,in,,bankmandiri,False
Garuda Indonesia,1864860068489084932,Pagarbetisfs,Lelang Jersey #betis,"Detail best offer #betis4

Jumat, 6 Desember 2024

• Timnas Indonesia home 2020/22
• Size XL-Women 66-69 x49 cm
• Player issue
• Brand new with tag
• 1 stel include short
• Number ori

Mulus. Selamat garuda pertiwi atas rengkuhan gelaran AFF Cup 🫡

BIN: 450k or best offer! https://t.co/bGTS1QxEcS",2024-12-06 02:31:02,0,0,1,in,betis4,,False
Garuda Indonesia,1857013023774310739,FELIPsusonID,Garuda - FELIP Suson Indonesia 🇮🇩,"#FELIP UPDATE | 141124

“FELIP is not content to play by the rules or stick to a single genre. Instead, he’s creating his own sound, his own style, his own brand of stardom.” 

© VMAN SEA
#FELIPsusonID

SOUTHEAST ASIA ROCKSTA
@felipsuperior #FELIP
#FELIPjoinsVMANSEA https://t.co/17mGNSYmiZ",2024-11-14 10:49:41,136,66,1,en,"FELIP,FELIPsusonID,FELIP,FELIPjoinsVMANSEA",felipsuperior,False
Garuda Indonesia,1854819282468978934,GarudaFood_ID,Garudafood,Garudafood membawa pulang 6 penghargaan dengan predikat platinum pada malam penganugerahan Indonesia Best Brand Award (IBBA) 2024 di Ballroom A Shangri-La Hotel Jakarta. https://t.co/W7VLZ08U8K,2024-11-08 09:32:32,1,0,1,in,,,False
Garuda Indonesia,1851461753798082776,goalkitacom,Goal Kita,"CEO Erspo, Muhammad Sadad, mengungkapkan bahwa brand olahraga tersebut telah memberikan royalti khusus untuk Timnas Indonesia dan para pemain Skuad Garuda dari hasil penjualan produk mereka. Sejak pertama kali rilis pada Maret 2024, produk-produk Erspo sudah terjual hingga ratusan ribu unit.

“Sejak penjualan perdana pada Maret 2024, sekarang sudah mencapai ratusan ribu produk terjual. Guarantee dan royalti yang kami berikan ke Timnas Indonesia juga sudah tercapai, padahal masih ada beberapa bulan lagi hingga Maret 2025,” ujar Sadad. Dia menambahkan bahwa sebanyak 7 persen dari setiap pembelian jersey Timnas diberikan sebagai royalti untuk Timnas Indonesia, sebagai bentuk dukungan masyarakat.

Tak hanya untuk tim nasional, Erspo juga memberikan royalti kepada pemain Skuad Garuda, dengan besaran 10 persen dari setiap pembelian nameset pemain. “Jadi setiap pembelian nameset diberikan ke pemain dan kami ada database-nya. Nameset baru kami jual bulan lalu sekitar Agustus atau September,” jelas Sadad.

Erspo berharap royalti yang diberikan dapat menjadi dukungan bagi Timnas Indonesia dan para pemain, serta mendorong antusiasme para penggemar untuk mendukung tim kesayangan mereka melalui pembelian produk resmi.

Editor : Cinndy
Sumber : Hops",2024-10-30 03:10:55,0,0,0,in,,,False
Garuda Indonesia,1849438616042561870,repoeblikan,Répoeblikën,"@Robe1807 @pindad @otodriver Pernyataan ""Karya Anak Bangsa"" sptnya mmg benar adanya.
Kita dipaksa cari tahu lanjutan kalimat tsb yg sbtlnya ada tambahan kata diakhir : ""Korsel"".
Krn bukan productnya, semestinya yg lebih tepat disebut sbg : ""Brand karya anak bangsa Indonesia"" (Maung/Garuda).",2024-10-24 13:11:41,1,0,0,in,,"Robe1807,pindad,otodriver",False
Garuda Indonesia,1847950791216427186,ARakhmatsyah,Arief Rakhmatsyah,@dimassrio @pindad Setuju. Sudah terlalu banyak brand Garuda di Indonesia.,2024-10-20 10:39:36,1,0,0,in,,"dimassrio,pindad",False
Garuda Indonesia,1841666085134991644,vmastratocaster,Foap MacTavish,"@zeronol0 @arkhamclinic Bisnisnya Raffi Ahmad kek bisnisnya Lion Air Group, kebanyakan bakar duit.

Sekarang ya mulai pada minus keuangan, tapi brand image jadi jelek. di saat Garuda Indonesia Group dah bisa nyetak Profit dan benerin service, Lion Group masih berdarah-darah keuangannya (Too big to fail)",2024-10-03 02:26:25,1,0,2,in,,"zeronol0,arkhamclinic",False
Garuda Indonesia,1831189926958019003,TimnasIndonesia,Timnas Indonesia,"Brand new item: Crewneck Garuda Shield! 👌🛍️

Sudah tersedia offline di Garuda Store GBK &amp; e-Commerce, dapatkan milikmu sekarang! 📲

‣ #KitaGaruda https://t.co/rzl3kQgqZF",2024-09-04 04:37:55,187,12,13,in,KitaGaruda,,False
Garuda Indonesia,1817779844362743976,WeAre_GARUDA,🇮🇩 𝓢𝓾𝓪𝓻𝓪 𝓡𝓮𝓵𝓲𝓴 🇮🇩,"Kumpulan strategi @PosIndonesia 
Dalam prosesnya ,
diungkap dalam Konferensi pers di acara Indonesia brand forum 2024

#PosIndonesia 
#PosIND https://t.co/ewaefMSCA1",2024-07-29 04:31:02,0,0,0,in,"PosIndonesia,PosIND",PosIndonesia,False
Garuda Indonesia,1815907660845158562,sharingshopee,Info Diskon Shopee,"🚨 BANYAK DISKON DI SAMSUNG SHOPEE BRAND DAY HARI INI !

⭐HEMAT SD 16 JUTA
⭐ VOUCHER KILAT SD 1 JUTA
⭐ MENANGKAN TIKET GARUDA INDONESIA !

KLIK :
🛒https://t.co/NPB1rdQqn4
🛒https://t.co/NPB1rdQqn4
🛒https://t.co/NPB1rdQqn4

#shopee #samsung #racunshopee #racunbelanja https://t.co/24816doks8",2024-07-24 00:31:38,0,0,0,in,"shopee,samsung,racunshopee,racunbelanja",,False
Garuda Indonesia,1808728646448001041,WeAre_GARUDA,🇮🇩 𝓢𝓾𝓪𝓻𝓪 𝓡𝓮𝓵𝓲𝓴 🇮🇩,"Di mana dengan berbagai transformasi dan inovasi tersebut @PosIndonesia meraih penghargaan di ajang Indonesia Digital populer brand Awards 2024

#PosIndonesia 
#PosIND https://t.co/5oHz6ev6dJ",2024-07-04 05:04:48,0,0,0,in,"PosIndonesia,PosIND",PosIndonesia,False
Garuda Indonesia,1807708616105099377,WeAre_GARUDA,🇮🇩 𝓢𝓾𝓪𝓻𝓪 𝓡𝓮𝓵𝓲𝓴 🇮🇩,"Penghargaan Indonesia Digital populer brand Awards 2024 
dengan kategori,
jasa pengiriman uang non bank diraih oleh @PosIndonesia

#PosIndonesia 
#PosIND https://t.co/XiDIjkTlrh",2024-07-01 09:31:34,0,0,0,in,"PosIndonesia,PosIND",PosIndonesia,False
Garuda Indonesia,1805856169057304827,reyhanhilman,Rehan,"Mari memulai brand jersey dengan bikin Fantasy Jersey untuk Timnas Indonesia🇮🇩!

Timnas🇮🇩 Fantasy Jersey by Sunflower FC
Jersey Full Print (Ready stock 11pcs/Open PO kalo rame)
Oversized Cut
Logo Garuda custom made

Numpang promo pak @fajarrusalem @Jerseyforum https://t.co/eAbgqymfcN",2024-06-26 06:50:36,57,16,17,in,,"fajarrusalem,Jerseyforum",False
Garuda Indonesia,1804796179978617253,tkmtomorixwb,tomori,"Garuda Indonesia 
PK-GFM (brand 1961 - 1969 Livery)
Boeing 737-8U3(WL)
Runway 06 - WIII/CGK | 2024 https://t.co/EYbNlcZ3iJ",2024-06-23 08:38:35,71,5,0,in,,,False
Garuda Indonesia,1797956661476503897,GarudaFood_ID,Garudafood,"PT Mulia Boga Raya Tbk (MBR) yang merupakan anak usaha PT Garudafood Putra Putri Jaya Tbk (Garudafood) melalui brand Prochiz, hari ini memperingati hari keju sedunia dengan mengedukasi anak-anak Indonesia mengenali manfaat dan kebaikan keju. https://t.co/WaGjRjpcYO",2024-06-04 11:40:47,0,0,1,in,,,False
Garuda Indonesia,1796131075313328593,GarudaFood_ID,Garudafood,PT Garudafood Putra Putri Jaya Tbk (Garudafood) melalui Brand Gery dan Chocolatos meraih 5 penghargaan pada Brand Choice Award 2024 yang diselenggarakan oleh https://t.co/uSa9jH4kAD dan TRAS N CO Indonesia bertempat di JW Marriott Hotel Jakarta. https://t.co/jaCJAkbfLz,2024-05-30 10:46:33,1,0,0,in,,,False
Garuda Indonesia,1794984380642808100,sayyang___,Chelsea,"woww gebrakan baru dari #OPPOxUCL2024 brand favorit gue nih mempertemukan dua tim kuat dunia yg dengan mendatangkan 5 legenda liga eropa dan 5 garuda kuat indonesia , bakalan jadi match of the year nih 
#TheLegendsMeetGaruda https://t.co/ho2v8rP7Ew",2024-05-27 06:50:00,0,1,0,in,"OPPOxUCL2024,TheLegendsMeetGaruda",,False
Garuda Indonesia,1789847026399645789,GarudaHitam45,Garuda Hitam,"@karnoputra @mrsatanica @aunrrahman @id_fm Ini Contoh lain masih pakai brand djarum tp ga dilarang tanding artinya di Indonesia masih lebih longgar, diluar negri mana bisa https://t.co/HCNtR6G6gV",2024-05-13 02:35:59,0,0,0,in,,"karnoputra,mrsatanica,aunrrahman,id_fm",False
Garuda Indonesia,1789484908672680417,GarudaHitam45,Garuda Hitam,@karnoputra @mrsatanica @aunrrahman @id_fm Jangan dikira yg mempermasalahkan brand Djarum jadi sponsor itu hanya Indonesia tapi dunia juga kalo tetap kekeh pakai nama Djarum akan dikenakan sanksi,2024-05-12 02:37:03,2,0,1,in,,"karnoputra,mrsatanica,aunrrahman,id_fm",False
Garuda Indonesia,1789211726367654329,Pagarbetisfs,Lelang Jersey #betis,"Detail Lelang #betis12

Sabtu, 11 Mei 2024

• Timnas Indonesia home 2020/22
• size S 68 x 48 cm
• Brand new in polybag/plastic

No minus, Garuda! https://t.co/BbUdV4oaSR",2024-05-11 08:31:32,0,0,1,in,betis12,,False
Garuda Indonesia,1787035978718400796,paracosmtounini,nini ✧⁠*⁠。,"Gue jelasin walopun gembokan
jadi yg ada potonya si bella bella itu tuh brosur sekolahnya dia, Citilink tuh sub brand nya Garuda Indonesia, ya biar keliatan lebih prestigious dibikin ""Garuda Indonesia"" ama tu sekolah buat gaet pasar😬",2024-05-05 08:25:53,0,0,1,in,,,False
Garuda Indonesia,1784587940087353774,infolinkmu,Lemetrai.com,"Setelah suara netizen Indonesia kenceng banget dan sampe viral menyerukan #BoikotMNC akhirnya MNC Group luluh guys . Dan nobar semifinal #AFCU23AsianCup  garuda u-23 lawan Uzbek  becuk senin diperbolehkan tanpa izin, asalkan tidak nobar untuk komersil atau brand marketing. https://t.co/dcPvd2TRWC",2024-04-28 14:18:15,58,9,14,in,"BoikotMNC,AFCU23AsianCup",,False
Garuda Indonesia,1777003407729181166,DaniswaraDN,DNSWR,"@MafiaWasit Serius nanya min, lambang garuda indonesia ini apa jadi IP ya, bisa dimonopoli ataupun PSSI bisa melarang orang untuk menggunakannya misal di jersey fantasi atau jersey edisi 17an selain brand yg lagi kerjasama sama PSSI? Hmm... 🤔",2024-04-07 16:00:02,2,0,1,in,,MafiaWasit,False
Garuda Indonesia,1776842052703256934,octadandy,octadandy,"Warna basic-nya tinggal kasih pattern kekinian kaya Erspo asal logo saja dikiri jangan tulisan brand dada. Ada sedikit corak pattern emasnya di upgrade, ini bagus merujuk Indonesia Emas, layer belakang logo garuda msh bagus hitam yg Mills. Sisanya durabilitas dan pricetag. #CMIIW",2024-04-07 05:18:52,0,1,0,in,CMIIW,,False
Garuda Indonesia,1776829808695284097,Officialkjti,Kolektor Jersey Timnas Indonesia,"Jersey What IF nya timnas di 2020, ini juga ga jadi rilis karena yang dipilih yang merah polosnya https://t.co/4eKj4Dng57",2024-04-07 04:30:12,1111,108,57,in,,,False
Garuda Indonesia,1771290546591670503,20RiFebriant,2_ori,"@riansjahnoor @gemilangstone @medioclubID @Officialkjti @ilhambsima mknya sya bilang standar ganda nitizen Indonesia , klo brand luar dipuji - puji klo brand lokal bkl dihujat . Kemarin lining jga polosan . Kekurang espro mnrt sya ya di logo garuda yg lain oke lah.",2024-03-22 21:39:09,0,0,1,in,,"gemilangstone,medioclubID,Officialkjti,ilhambsima",False
Garuda Indonesia,1749634930966249843,Bola_Livestream,NowGoal LiveScore ⚽️,PSSI umumkan apparel resmi Timnas Indonesia. Mereka menggandeng brand lokal Erspo sebagai apparel resmi Timnas Indonesia. Skuad Garuda nantinya mulai mengenakan jersey baru pada Maret 2024. https://t.co/lrmHVYS0qK,2024-01-23 03:27:28,1,0,0,in,,,False
Garuda Indonesia,1749437384028987417,detiksport,detiksport,Timnas Indonesia sudah punya apparel resmi baru. Erigo lewat brand Erspo akan jadi baju tempur Skuad Garuda. https://t.co/jdNu2aoHLg,2024-01-22 14:22:29,5,0,1,in,,,False
Garuda Indonesia,1735258117640949862,GarudaFood_ID,Garudafood,PT Garudafood Putra Putri Jaya Tbk (Garudafood) membawa pulang lima penghargaan sekaligus pada malam penganugerahan Indonesia Best Brand Award (IBBA) 2023. https://t.co/vubBn5C0Mz,2023-12-14 11:19:09,3,1,2,in,,,False
Garuda Indonesia,1733322121026453775,stamaviation,Stamaviation,"@garuda Delivery brand new to @garuda.indonesia on May 1976 with registration PK-GNM, nose name: Tamiang. When @garuda.indonesia
 merge with @merpatiairlines in 1992 and @merpatiairlines become subsidiary of @garuda.indonesia this aircraft then transferred to @merpatiairlines.",2023-12-09 03:06:11,1,0,0,en,,"garuda,garuda,garuda,merpatiairlines,merpatiairlines,garuda,merpatiairlines",False
Garuda Indonesia,1714932378198778321,GarudaFood_ID,Garudafood,Penghargaan ini diberikan kepada Garuda lantaran meraih posisi teratas brand halal berdasarkan hasil dari survei yang dilakukan oleh Indonesia Halal Training &amp; Education Center (IHATEC) Marketing Research. https://t.co/QxIIbxQ7nj,2023-10-19 09:11:55,1,0,1,in,,,False
Garuda Indonesia,1713226577960706168,telaksesSmash2,telakses solusindo,"Sebagai jubir BUMN, kami mendukung keputusan pemerintah untuk mempertahankan brand Pelita Air setelah merger dengan Garuda Indonesia dan Citilink. Brand Pelita Air sudah memiliki reputasi yang baik dan mempertahankannya akan memberikan kepercayaan bagi https://t.co/06p1R5Ogrg",2023-10-14 16:13:41,0,0,1,in,,,False
Garuda Indonesia,1708110629389922730,AlvinNovalino,Alvin Novalino,@bankmandiri @ompapiofficial Kartu debit Mandiri co brand Garuda Indonesia Miles masih ada tidak ya?,2023-09-30 13:24:43,0,0,0,in,,"bankmandiri,ompapiofficial",False
Garuda Indonesia,1706859828369637632,metalheadonce,gee | JeongMively SaNavely Strategic Unit✨,"So they really fly with Garuda Indonesia, surely Scarlett pays for the flight, accommodation etc since it's all the benefits of being brand ambassador",2023-09-27 02:34:29,0,0,0,en,,,False
Garuda Indonesia,1706834658070270314,1020OT9,TheRealMaknae 🐰🍭,"#TWICE #트와이스
Departure - Incheon Airport ➡️ Jakarta, Indonesia for the fan meeting event organized by Scarlett brand. Members seems tired. Flying with Garuda Airline this morning, not the usual Korean Air/Asiana. ✈️✈️💗💗🍭🍭 화이팅 ✊️💪💪🥰
SCARLETT X TWICE https://t.co/5aw9hvfmYO",2023-09-27 00:54:28,1,0,1,en,"TWICE,트와이스",,False
Garuda Indonesia,1703752480570634729,GarudaNegaraku,GARUDA LAMBANG NEGARAKU .,"Walikota solo Gibran rakabuming raka mempromosikan produk dalam negeri yakni Batik Indonesia kepada Direktur Louis Vuittton atau sering dikenal dengan brand LV. Terbaik emang mas Gibran ini ya. Gibran Mendunia
https://t.co/RqUVzjnhPw",2023-09-18 12:47:00,0,0,0,in,,,False
Garuda Indonesia,1703617672842506411,GarudaFood_ID,Garudafood,"dengan predikat Excellent untuk kategori Makanan &amp; Minuman dan Indonesia Original Brand Award 2023 kepada Prochiz dengan predikat Very Good untuk kategori Produk Cheddar Cheese.

Selengkapnya di https://t.co/vOeTO7NStf",2023-09-18 03:51:19,0,0,0,in,,,False
Garuda Indonesia,1686656449244741632,arifmuharram,Arif,"Walaupun lapkeunya masih ancur. Aku yakin yang apply pasti banyak banget. Intangible asset berupa brand awareness, Garuda ini masih kuat banget di Indonesia. Di Indonesia, segmen Full Service, Garuda belom ada kompetitornya. Batik Air? Yaelah... https://t.co/3f1TBm8yqe",2023-08-02 08:33:28,3,0,3,in,,,False
Garuda Indonesia,1686602727282130944,IndonesiaGaruda,Garuda Indonesia,"𝗚𝗮𝗿𝘂𝗱𝗮 𝗜𝗻𝗱𝗼𝗻𝗲𝘀𝗶𝗮 ✈️
𝗠𝗮𝗻𝗮𝗴𝗲𝗺𝗲𝗻𝘁 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁 𝗣𝗿𝗼𝗴𝗿𝗮𝗺 𝟮𝟬𝟮𝟯

Navigate Your Future with Us,
Let’s Fly Higher!

Register now at https://t.co/enaHLYZAhA

#BecauseYouMatter
#GarudaIndonesia
#GarudaMDP https://t.co/6Um1KFg9pc",2023-08-02 05:00:00,52,29,14,en,"BecauseYouMatter,GarudaIndonesia,GarudaMDP",,False
Garuda Indonesia,1683764273938595840,Rebecca44479084,Rebecca Brand,"Setiap apapun yang dilakukan oleh pak Erick Thohir pasti itu adalah hal yang terbaik untuk sepakbola Indonesia
Garuda Masa Depan
#FrankWormuth
https://t.co/qVTt4zJzTh",2023-07-25 09:01:00,0,0,0,in,FrankWormuth,,False
Garuda Indonesia,1673974257246932993,Lilcomons,LiLcomons,"Ketum PSSI @erickthohir siapkan lagu khusus untuk Timnas Indonesia yang akan jadi Identitas Squad Garuda, agar Brand Timnas Indonesia menjadi tinggi serta untuk meningkatkan daya tarik melebihi klub-klub yang ada di Tanah Air.
#GueBarengErickThohir https://t.co/C6HJhL6l6V",2023-06-28 08:38:58,2,1,0,in,GueBarengErickThohir,erickthohir,False
Garuda Indonesia,1671425390794117120,Menk_Bougenvill,BⓊugⓔ𝐍v𝐢LLẹ ⋆ꗃ𓂅,"Di dunia Sepak Bola pun, kak Erick Thohir menginginkan UMKM lah yang menjadi ekosistem industri. UMKM adalah salah satu tonggak pertumbuhan perekonomian bangsa. Garuda Store lah yang menjadi salah satu brand merchandise bagi timnas Indonesia

@erickthohir 
#GueBarengErickThohir https://t.co/sng9TTCvYP",2023-06-21 07:50:41,9,5,0,in,GueBarengErickThohir,erickthohir,False
Garuda Indonesia,1661720355218812928,majorcraftjoe,MAJOR JOKO,"@GerryS CS300 berubah jadi A220 😁
Bombardier jadi Airbus 😁
Xenia berubah jadi Avanza 😁
Brand value emang nyata ya.

Garuda gagal dgn CRJ1000 nya.
Kalstar jg gak sukses dgn ERJ195 nya.
Saya pikir pesawat kelas ini, gak terlalu efektif buat indonesia.

Hati2 Lion... kecemplung!",2023-05-25 13:06:20,3,0,1,in,,GerryS,False
Garuda Indonesia,1660711287175917568,BNI,PT Bank Negara Indonesia (Persero) Tbk.,"Hai Kak @misangadji, maaf ya udah buat Kakak kecewa. Mengenai keluhan pembukaan rekening BNI dengan cetak kartu ATM BNI Co Brand Garuda Indonesia memang membutuhkan waktu proses pencetakan sehingga harus pesan kartu terlebih dahulu, Kakak bisa gunakan kartu BNI Instan menunggu proses kartu ATMnya dicetak ya Kak. Kakak bisa konfirmasi kembali ke Outlet BNI terdekat untuk pemesanan kartunya. Apabila mengalami kendala saat pemesanan kartu ATM BNI Co Brand tersebut, agar mimin teruskan ke unit terkait, bisa Kakak infokan keluhannya melalui DM ya.

Akun resmi Media Sosial BNI (verified) bercentang emas untuk twitter di sebelah nama akun (bukan photo profil). BNI tidak pernah meminta OTP, data pada kartu, user ID, dan password untuk alasan apapun. Nomor BNI Call 1500046 tanpa atribut apapun dan WA BNI 0811-588-1946 ya. Tks -Nardo-",2023-05-22 18:16:40,0,0,0,in,,"misangadji,IndonesiaGaruda,BNICustomerCare,GarudaCares,misangadji",False
